molecule_chembl_id,molecule_pref_name,molecule_type,max_phase,canonical_smiles,standard_inchi_key,n_potency_records,potency_types,potency_nm_min,potency_nm_median,potency_nm_max,pactivity_max,pactivity_median,pactivity_min,pactivity_spread,n_potency_censored_gt,potency_censored_gt_min_nm,n_potency_censored_lt,potency_n_assays,potency_n_docs,potency_records,n_efficacy_records,efficacy_fold_max,efficacy_fold_max_source,n_efficacy_fold,efficacy_pct_max,efficacy_pct_max_source,n_efficacy_pct,efficacy_n_assays,efficacy_n_docs,efficacy_records,n_kinetic_records,kinetic_records,n_unclassified_records,unclassified_records,n_activities,n_assays,n_docs,doc_chembl_ids,doc_years,src_short_names,n_potential_duplicate,evidence_consistency,evidence_level,evidence_note
CHEMBL3358441,,Small molecule,,CNC(=O)Nc1ncc(CC2CCOCC2)cc1Oc1ccnn1C(C)C,FBTCWQQXHRRGIV-UHFFFAOYSA-N,1,EC50:1,2760.0,2760.0,2760.0,5.56,5.56,5.56,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 2760.0, ""pactivity"": 5.56, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.6, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358442,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2CC[C@H](O)CC2)cnc1NC(=O)NC,TVECBCSUBQOPBW-CTYIDZIISA-N,1,EC50:1,68.0,68.0,68.0,7.17,7.17,7.17,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 68.0, ""pactivity"": 7.17, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.79, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358443,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2CC[C@@H](O)CC2)cnc1NC(=O)NC,TVECBCSUBQOPBW-OTVXOJSOSA-N,1,EC50:1,120.0,120.0,120.0,6.92,6.92,6.92,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 120.0, ""pactivity"": 6.92, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.66, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358444,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2CC[C@](C)(O)CC2)cnc1NC(=O)NC,PWPGDNXSBLRVKY-OYOVHJISSA-N,1,EC50:1,110.0,110.0,110.0,6.96,6.96,6.96,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 110.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.71, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358445,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2CC[C@@](C)(O)CC2)cnc1NC(=O)NC,PWPGDNXSBLRVKY-LDTOLXSISA-N,1,EC50:1,97.0,97.0,97.0,7.01,7.01,7.01,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 97.0, ""pactivity"": 7.01, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.82, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358886,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2C[C@@H](O)C2)cnc1NC(=O)NC,JPIQZOOVYMKWGU-BJHJDKERSA-N,1,EC50:1,530.0,530.0,530.0,6.28,6.28,6.28,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 530.0, ""pactivity"": 6.28, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.88, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358887,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2C[C@H](O)C2)cnc1NC(=O)NC,JPIQZOOVYMKWGU-AULYBMBSSA-N,1,EC50:1,500.0,500.0,500.0,6.3,6.3,6.3,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 500.0, ""pactivity"": 6.3, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.96, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358888,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2C[C@@](C)(O)C2)cnc1NC(=O)NC,AZHFAXGDRCIDKF-QGGXVJLZSA-N,1,EC50:1,710.0,710.0,710.0,6.15,6.15,6.15,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 710.0, ""pactivity"": 6.15, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.8, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358889,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2C[C@](C)(O)C2)cnc1NC(=O)NC,AZHFAXGDRCIDKF-KTXOBNNYSA-N,1,EC50:1,280.0,280.0,280.0,6.55,6.55,6.55,,0,,0,1,1,"[{""assay"": ""CHEMBL3377935"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 280.0, ""pactivity"": 6.55, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL3577714,,Small molecule,,COCC#Cc1cc(O[C@@H](C)COC)cc(C(=O)Nc2ccn(C)n2)c1,DKVKMRIPGMRAQU-AWEZNQCLSA-N,1,EC50:1,1870.0,1870.0,1870.0,5.73,5.73,5.73,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 1870.0, ""pactivity"": 5.73, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 4.04, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577715,,Small molecule,,COC[C@H](C)Oc1cc(C#CCOC2CCCCO2)cc(C(=O)Nc2ccn(C)n2)c1,HSVMLHFCJZKUGL-LBOXEOMUSA-N,1,EC50:1,6.0,6.0,6.0,8.22,8.22,8.22,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 6.0, ""pactivity"": 8.22, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.55, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577716,,Small molecule,,COC[C@H](C)Oc1cc(C#CCN(C)C)cc(C(=O)Nc2ccn(C)n2)c1,YHVDQXATUFQHBG-HNNXBMFYSA-N,1,EC50:1,7700.0,7700.0,7700.0,5.11,5.11,5.11,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 7700.0, ""pactivity"": 5.11, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 5.51, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577717,,Small molecule,,COC[C@H](C)Oc1cc(C#CCNc2ncccn2)cc(C(=O)Nc2ccn(C)n2)c1,YFHUDPHDVNLSSZ-INIZCTEOSA-N,1,EC50:1,301.0,301.0,301.0,6.52,6.52,6.52,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 301.0, ""pactivity"": 6.52, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 3.88, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577718,,Small molecule,,COC[C@H](C)Oc1cc(C#CCSC2CCCC2)cc(C(=O)Nc2ccn(C)n2)c1,DQZJMNQOUVFLJT-KRWDZBQOSA-N,1,EC50:1,25.0,25.0,25.0,7.6,7.6,7.6,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 25.0, ""pactivity"": 7.6, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.72, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577719,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,BODWNPGALYAYSL-KRWDZBQOSA-N,1,EC50:1,21.0,21.0,21.0,7.68,7.68,7.68,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 21.0, ""pactivity"": 7.68, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.73, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577720,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2ccc3[nH]ccc3c2)cc(C(=O)Nc2ccn(C)n2)c1,RSIPNPVRFMMPEO-KRWDZBQOSA-N,1,EC50:1,12.0,12.0,12.0,7.92,7.92,7.92,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 12.0, ""pactivity"": 7.92, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.46, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577721,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2ccc3c(c2)OCO3)cc(C(=O)Nc2ccn(C)n2)c1,VYSDEEMKUWOLEP-INIZCTEOSA-N,1,EC50:1,30.0,30.0,30.0,7.52,7.52,7.52,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 30.0, ""pactivity"": 7.52, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 2.13, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577722,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2ccc(N)cc2)cc(C(=O)Nc2ccn(C)n2)c1,CBHDZTDYNFYFNN-INIZCTEOSA-N,1,EC50:1,34.0,34.0,34.0,7.47,7.47,7.47,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 34.0, ""pactivity"": 7.47, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.73, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577723,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(N)c2)cc(C(=O)Nc2ccn(C)n2)c1,JJZHLHHSBFBDFN-INIZCTEOSA-N,1,EC50:1,27.0,27.0,27.0,7.57,7.57,7.57,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 27.0, ""pactivity"": 7.57, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3578772"", ""type"": ""Vmax"", ""value"": 126, ""units"": ""%""}]",1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.84, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",3,3,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577724,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(O)c2)cc(C(=O)Nc2ccn(C)n2)c1,PJTAOMSSUKRPQE-INIZCTEOSA-N,1,EC50:1,39.0,39.0,39.0,7.41,7.41,7.41,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 39.0, ""pactivity"": 7.41, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 1.37, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577725,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(N(C)C)c2)cc(C(=O)Nc2ccn(C)n2)c1,YKFDRMAPCBSONZ-SFHVURJKSA-N,1,EC50:1,37.0,37.0,37.0,7.43,7.43,7.43,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 37.0, ""pactivity"": 7.43, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.76, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577726,,Small molecule,,CCN(CC)c1cccc(C#Cc2cc(O[C@@H](C)COC)cc(C(=O)Nc3ccn(C)n3)c2)c1,PJSFOJZUAHBGIV-FQEVSTJZSA-N,1,EC50:1,163.0,163.0,163.0,6.79,6.79,6.79,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 163.0, ""pactivity"": 6.79, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 2.01, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577727,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN(C)C)c2)cc(C(=O)Nc2ccn(C)n2)c1,HYNFNSKOKNVWOK-FQEVSTJZSA-N,1,EC50:1,6.0,6.0,6.0,8.22,8.22,8.22,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 6.0, ""pactivity"": 8.22, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.17, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577728,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,JWQMBZQEEXKZNS-QFIPXVFZSA-N,1,EC50:1,6.0,6.0,6.0,8.22,8.22,8.22,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 6.0, ""pactivity"": 8.22, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.51, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577729,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCCCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,QGCPKNRDVLGORJ-QHCPKHFHSA-N,1,EC50:1,6.0,6.0,6.0,8.22,8.22,8.22,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 6.0, ""pactivity"": 8.22, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.61, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577730,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCN3CCOCC3)c2)cc(C(=O)Nc2ccn(C)n2)c1,XLHQJZBPWPNFJN-QFIPXVFZSA-N,1,EC50:1,20.0,20.0,20.0,7.7,7.7,7.7,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 20.0, ""pactivity"": 7.7, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.55, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577731,,Small molecule,,COCCNc1cccc(C#Cc2cc(O[C@@H](C)COC)cc(C(=O)Nc3ccn(C)n3)c2)c1,CWHZDWWBUMWOKH-IBGZPJMESA-N,1,EC50:1,39.0,39.0,39.0,7.41,7.41,7.41,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 39.0, ""pactivity"": 7.41, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 1.23, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3577732,,Small molecule,,COC[C@H](C)Oc1cc(C#Cc2cccc(NCCn3ccnc3C)c2)cc(C(=O)Nc2ccn(C)n2)c1,PHPGEFZFXQKVHC-NRFANRHFSA-N,1,EC50:1,9.0,9.0,9.0,8.05,8.05,8.05,,0,,0,1,1,"[{""assay"": ""CHEMBL3578684"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 9.0, ""pactivity"": 8.05, ""doc"": ""CHEMBL3576833"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3578770"", ""type"": ""Activity"", ""value"": 0.9, ""units"": ""mM"", ""reason"": ""Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3576833""]",2015,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
